post_id,title,body,image_link,link,creation_date,closed_date,closed_reason,score,tags,month,accepted_answer,analysis_result
79152920,Maven cannot resolve a kotlin library of .knm files,"<p>The first question is: what is a .knm file? I tried to google it, but all I could find is some issues about the idea not having highlight for .knm files. Also I am curious why the library has package structure like linkdata.package_dev...?</p>
<p>The second and the main question is: the maven cannot resolve the library. How can I fix it? I have used this library with the gradle and it was fine. I tried using other versions of the library with the same result. I have a fresh installed 2024.2 community version, invalidate caches did nothing.</p>
<p>My pom.xml:</p>
<pre>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;project xmlns=""http://maven.apache.org/POM/4.0.0""
         xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""
         xsi:schemaLocation=""http://maven.apache.org/POM/4.0.0 http://maven.apache.org/xsd/maven-4.0.0.xsd""&gt;
    &lt;modelVersion&gt;4.0.0&lt;/modelVersion&gt;

    &lt;groupId&gt;org.example&lt;/groupId&gt;
    &lt;artifactId&gt;example2&lt;/artifactId&gt;
    &lt;version&gt;1.0-SNAPSHOT&lt;/version&gt;

    &lt;properties&gt;
        &lt;project.build.sourceEncoding&gt;UTF-8&lt;/project.build.sourceEncoding&gt;
        &lt;kotlin.code.style&gt;official&lt;/kotlin.code.style&gt;
        &lt;kotlin.compiler.jvmTarget&gt;1.8&lt;/kotlin.compiler.jvmTarget&gt;
    &lt;/properties&gt;

    &lt;repositories&gt;
        &lt;repository&gt;
            &lt;id&gt;mavenCentral&lt;/id&gt;
            &lt;url&gt;https://repo1.maven.org/maven2/&lt;/url&gt;
        &lt;/repository&gt;
        &lt;repository&gt;
            &lt;id&gt;jitpack&lt;/id&gt;
            &lt;url&gt;https://jitpack.io/&lt;/url&gt;
        &lt;/repository&gt;
    &lt;/repositories&gt;

    &lt;build&gt;
        &lt;sourceDirectory&gt;src/main/kotlin&lt;/sourceDirectory&gt;
        &lt;testSourceDirectory&gt;src/test/kotlin&lt;/testSourceDirectory&gt;
        &lt;plugins&gt;
            &lt;plugin&gt;
                &lt;groupId&gt;org.jetbrains.kotlin&lt;/groupId&gt;
                &lt;artifactId&gt;kotlin-maven-plugin&lt;/artifactId&gt;
                &lt;version&gt;2.0.10&lt;/version&gt;
                &lt;executions&gt;
                    &lt;execution&gt;
                        &lt;id&gt;compile&lt;/id&gt;
                        &lt;phase&gt;compile&lt;/phase&gt;
                        &lt;goals&gt;
                            &lt;goal&gt;compile&lt;/goal&gt;
                        &lt;/goals&gt;
                    &lt;/execution&gt;
                    &lt;execution&gt;
                        &lt;id&gt;test-compile&lt;/id&gt;
                        &lt;phase&gt;test-compile&lt;/phase&gt;
                        &lt;goals&gt;
                            &lt;goal&gt;test-compile&lt;/goal&gt;
                        &lt;/goals&gt;
                    &lt;/execution&gt;
                &lt;/executions&gt;
            &lt;/plugin&gt;
            &lt;plugin&gt;
                &lt;artifactId&gt;maven-surefire-plugin&lt;/artifactId&gt;
                &lt;version&gt;2.22.2&lt;/version&gt;
            &lt;/plugin&gt;
            &lt;plugin&gt;
                &lt;artifactId&gt;maven-failsafe-plugin&lt;/artifactId&gt;
                &lt;version&gt;2.22.2&lt;/version&gt;
            &lt;/plugin&gt;
            &lt;plugin&gt;
                &lt;groupId&gt;org.codehaus.mojo&lt;/groupId&gt;
                &lt;artifactId&gt;exec-maven-plugin&lt;/artifactId&gt;
                &lt;version&gt;1.6.0&lt;/version&gt;
                &lt;configuration&gt;
                    &lt;mainClass&gt;MainKt&lt;/mainClass&gt;
                &lt;/configuration&gt;
            &lt;/plugin&gt;
        &lt;/plugins&gt;
    &lt;/build&gt;

    &lt;dependencies&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.jetbrains.kotlin&lt;/groupId&gt;
            &lt;artifactId&gt;kotlin-stdlib&lt;/artifactId&gt;
            &lt;version&gt;2.0.10&lt;/version&gt;
        &lt;/dependency&gt;

        &lt;dependency&gt;
            &lt;groupId&gt;com.github.kotlin-telegram-bot&lt;/groupId&gt;
            &lt;artifactId&gt;kotlin-telegram-bot&lt;/artifactId&gt;
            &lt;version&gt;6.2.0&lt;/version&gt;
        &lt;/dependency&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;dev.inmo&lt;/groupId&gt;
            &lt;artifactId&gt;krontab&lt;/artifactId&gt;
            &lt;version&gt;2.5.0&lt;/version&gt;
        &lt;/dependency&gt;

        &lt;!-- test --&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.jetbrains.kotlin&lt;/groupId&gt;
            &lt;artifactId&gt;kotlin-test-junit5&lt;/artifactId&gt;
            &lt;version&gt;2.0.10&lt;/version&gt;
            &lt;scope&gt;test&lt;/scope&gt;
        &lt;/dependency&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.junit.jupiter&lt;/groupId&gt;
            &lt;artifactId&gt;junit-jupiter&lt;/artifactId&gt;
            &lt;version&gt;5.10.0&lt;/version&gt;
            &lt;scope&gt;test&lt;/scope&gt;
        &lt;/dependency&gt;
    &lt;/dependencies&gt;

&lt;/project&gt;</pre>",https://i.sstatic.net/EDkjqwpZ.png,https://stackoverflow.com/questions/79152920/maven-cannot-resolve-a-kotlin-library-of-knm-files,2024-11-03 09:28:08,1969-12-31 19:00:00,Not specified,0,"['java', 'kotlin', 'maven']",,"{'answer_id': 79257162, 'body': ""<p>I don't know exactly but I guess that knm-files are Kotlin native and/or multiplatform compiled.</p>\n<p>You need to reference the jvm-version of the library:</p>\n<pre>&lt;dependency&gt;\n    &lt;groupId&gt;dev.inmo&lt;/groupId&gt;\n    &lt;artifactId&gt;krontab-jvm&lt;/artifactId&gt;\n    &lt;version&gt;2.6.1&lt;/version&gt;\n&lt;/dependency&gt;</pre>"", 'score': 1, 'creation_date': '2024-12-06 02:25:26', 'last_activity_date': '2024-12-06 02:25:26'}",YES
79232064,How can i handle the shadow-root (open) with selenium,"<p>Im working scrapping wallapop making a Second-hand cars listing. But Wallapop has a limit of 26 items. If you click ""Ver más productos"" (See more products) You can see more products on the website</p>
<p>Im trying to find the button with this code in python:</p>
<pre>while True: 
        try:
            shadow_host = driver.find_element(By.CSS_SELECTOR, ""walla-button"") 
            shadow_root = driver.execute_script('return arguments[0].shadowRoot', shadow_host)
            skip_tutorial_button = shadow_root.find_element(By.CSS_SELECTOR, ""button.walla-button__button.walla-button__button--medium.walla-button__button--tertiary.walla-button__button--neutral"") 
            skip_tutorial_button.click()
        except Exception as e: 
            print(""No se encontró el botón 'Ver más productos' o ya se han cargado todos los productos."") 
            break</pre>
<p>Thats is the URL: https://es.wallapop.com/app/search?engine=gasoline&amp;min_horse_power=1&amp;max_horse_power=1000&amp;min_year=2006&amp;max_year=2024&amp;min_km=40000&amp;max_km=200000&amp;min_sale_price=1000&amp;max_sale_price=90000&amp;gearbox=automatic,manual&amp;brand=Honda&amp;model=Civic&amp;filters_source=default_filters&amp;keywords=&amp;category_ids=100&amp;longitude=-3.69196&amp;latitude=40.41956&amp;order_by=price_high_to_low</p>",https://i.sstatic.net/TM9ugZZJ.png,https://stackoverflow.com/questions/79232064/how-can-i-handle-the-shadow-root-open-with-selenium,2024-11-27 17:33:43,1969-12-31 19:00:00,Not specified,0,"['python', 'selenium-webdriver', 'web-scraping', 'shadow-root']",,"{'answer_id': 79241510, 'body': '<p>Thanks to Yaroslavm\'s suggestion on the stackoverflow dated Apr. 7, 2024(Click on element in shadow-root Selenium Python), this solution has been accomplished. The point is to wait enough before clicking the button inside shadow DOM.</p>\n<p>By the way, use of lxml.html may contribute to faster collecting of the attributes of listings.</p>\n<pre>import lxml.html\nfrom selenium import webdriver\nfrom selenium.webdriver.common.by import By\nfrom selenium.webdriver.support.ui import WebDriverWait\nfrom selenium.webdriver.support import expected_conditions as EC\nfrom selenium.webdriver.common.action_chains import ActionChains\nfrom selenium.webdriver.common.keys import Keys\nfrom time import sleep\n\ndriver = webdriver.Chrome()\ndriver.implicitly_wait(5)\nactions = ActionChains(driver)\nurl=\'https://es.wallapop.com/app/search?engine=gasoline&amp;min_horse_power=1&amp;max_horse_power=1000&amp;min_year=2006&amp;max_year=2024&amp;min_km=40000&amp;max_km=200000&amp;min_sale_price=1000&amp;max_sale_price=90000&amp;gearbox=automatic,manual&amp;brand=Honda&amp;model=Civic&amp;filters_source=default_filters&amp;keywords=&amp;category_ids=100&amp;longitude=-3.69196&amp;latitude=40.41956&amp;order_by=price_high_to_low\'\n\ndriver.get(url)\n\n#cookie accept\nWebDriverWait(driver, 40).until(EC.element_to_be_clickable((By.XPATH,""//button[@id=\'onetrust-accept-btn-handler\']""))).click()\nsleep(20)\n\n#click load more button\nfor i in range(2):\n    try:\n        button =WebDriverWait(driver, 20).until(EC.presence_of_element_located((By.XPATH,""//walla-button[@id=\'btn-load-more\']"")))\n    except:\n        break\n    else:\n        driver.execute_script(\'arguments[0].scrollIntoView({behavior: ""auto"", block: ""center""});\', button)\n        shadow = button.shadow_root#only currently works in Chromium based browsers\n        button2 =WebDriverWait(shadow, 20).until(EC.element_to_be_clickable((By.CSS_SELECTOR,  ""button.walla-button__button--medium"")))\n        button2.click()\n        print(\'\\nload more button clicked-- {}\'.format(i+1))\n\n#load more by scrolling down\npre_count = 0\nsame_count_times = 0\nfor i in range(40):\n    sleep(2)\n    for pd in range(20):\n        actions.send_keys(Keys.PAGE_DOWN).perform()\n\n    WebDriverWait(driver, 20).until(EC.presence_of_all_elements_located((By.XPATH, ""//body"")))\n    #get whole html (by Selenium)\u3000\n    page = driver.page_source # type : text \n    #transfer to lxml\n    p_root = lxml.html.fromstring(page)\n\n    list_elements = p_root.xpath(""//a[@class=\'ItemCardList__item\']"") \n    new_count = len(list_elements)\n    print(\'len(list_elements): \',new_count)\n    if new_count == pre_count:\n        same_count_times += 1\n    else:\n        same_count_times = 0\n    pre_count = new_count\n    if same_count_times &gt; 2:\n        break\n\nwhile True:\n    a= input(\'Do you close this session?\')\n    if a == \'y\':\n        break</pre>', 'score': 1, 'creation_date': '2024-12-01 07:05:32', 'last_activity_date': '2024-12-02 04:01:24'}",YES
79213097,Is it possible to create and launch a Shiny App within an R function?,"<p>I am just wondering if it is possible to create a Shiny App within an R function (i.e., the environment or working directory is temporary while the function is running, and will be abandoned after the Shiny App is closed).</p>
<p>I have tested the idea to run an example Shiny wrapped in a function, and it works:</p>
<pre>run_shiny_from_function &lt;- function() {

  # 1. Variable defined in the function:
  x &lt;- data.frame(name = ""Eric"", ""Bee"", ""Tui"")

  # 2. Run an example Shiny app:
  shiny::runExample(""01_hello"")
}</pre>
<p>And if you run this function, an example Shiny App will be launched:</p>
<pre>run_shiny_from_function()</pre>

<p>My question is, is it possible to replace shiny::runExample(""01_hello"") with a custom Shiny App that uses the data frame x defined in the parent function run_shiny_from_function()?</p>
<p>If so, how could I build the directory so that the nested Shiny App can find the child-functions defined, and data to be used?</p>
<p>The idea is:</p>
<pre>run_shiny_from_function &lt;- function () {

    # 1. Variable defined in the function:
    x &lt;- data.frame(name = ""Eric"", ""Bee"", ""Tui"")

    # 2. Pass the object as input data in a nested Shiny app:
    nested_shiny(input = x) {

        # Define UI for application that draws a histogram
        ui &lt;- fluidPage(
            tableOutput(outputId = ""data_table"")
        )

        # Define server logic required to draw a histogram
        server &lt;- function(input, output) {

            output$data_table &lt;- renderTable({

                x    # &lt;- Here is where the x will go
            })
        }
        shinyApp(ui = ui, server = server)
    }
}</pre>
<p>Any comments are greatly appreciated.</p>",https://i.sstatic.net/A2KEa038.png,https://stackoverflow.com/questions/79213097/is-it-possible-to-create-and-launch-a-shiny-app-within-an-r-function,2024-11-21 17:29:27,1969-12-31 19:00:00,Not specified,-1,"['r', 'shiny']",,"{'answer_id': 79240501, 'body': '<p>I don’t really understand the purpose of the nested_shiny function. At any rate, removing it makes the code work:</p>\n<pre class=""lang-r prettyprint-override"">run_shiny_from_function &lt;- function () {\n    x &lt;- data.frame(name = ""Eric"", ""Bee"", ""Tui"")\n\n    ui &lt;- fluidPage(\n        tableOutput(outputId = ""data_table"")\n    )\n\n    server &lt;- function(input, output) {\n        output$data_table &lt;- renderTable({\n            x    # &lt;- Here is where the x will go\n        })\n    }\n\n    shinyApp(ui = ui, server = server)\n}</pre>\n<p>The code would in principle also work if you keep that function (after fixing the syntax error in the function definition), but you would need to call it, which your code doesn’t.</p>', 'score': 2, 'creation_date': '2024-11-30 16:10:11', 'last_activity_date': '2024-11-30 16:10:11'}",YES
79235964,VSCode - Intellisense not working in (.jsx React),"<p>I have problem when using JSX the autocomplete didn't show on VSCode when I want to produce event.preventDefault() but didn't show any javascript autocompletion</p>
<p>I already enabled the JavaScript and TypeScript Nightly extension, but still not working</p>
<p>This is my vscode settings, is there something I need to change to make the autocomplete work?</p>
<pre>""html.autoClosingTags"": true,
  ""[html]"": {
    ""editor.defaultFormatter"": ""vscode.html-language-features"",
    ""editor.codeActionsOnSave"": {
      ""source.fixAll.eslint"": ""explicit""
    }
  },
  ""emmet.includeLanguages"": {
    ""django-html"": ""html"",
    ""javascript"": ""javascriptreact"",
    ""edge"": ""html"",
    ""vue-html"": ""html"",
    ""vue"": ""html"",
  },
  ""[css][scss][less]"": {
    ""editor.defaultFormatter"": ""vscode.css-language-features""
  },
  ""javascript.suggest.paths"": false,
  ""javascript.format.semicolons"": ""remove"",
  ""typescript.suggest.paths"": false,
  ""typescript.format.semicolons"": ""remove"",
  ""[javascript][javascriptreact][typescript][typescriptreact]"": {
    ""editor.tabSize"": 2,
    ""javascript.suggest.enabled"": true,
    ""javascript.preferences.quoteStyle"": ""single"",
    ""typescript.preferences.quoteStyle"": ""single"",
    ""typescript.suggest.enabled"": true,
    ""editor.hover.enabled"": true,
    ""editor.hover.above"": false,
    ""editor.defaultFormatter"": ""vscode.typescript-language-features"",
    ""editor.codeActionsOnSave"": {
      ""source.fixAll"": ""explicit""
    }
  },
  ""[json][jsonc]"": {
    ""editor.tabSize"": 2,
    ""editor.defaultFormatter"": ""vscode.json-language-features""
  },
  ""[vue]"": {
    ""editor.defaultFormatter"": ""Vue.volar"",
    ""editor.hover.enabled"": true,
    ""editor.hover.above"": false
  },
  ""php.stubs"": [
    ""*"",
    ""pgsql""
  ],
  ""eslint.useFlatConfig"": true,
  ""eslint.validate"": [
    ""javascript"",
    ""javascriptreact"",
    ""svelte""
  ],
  ""javascript.referencesCodeLens.showOnAllFunctions"": true`</pre>",https://i.sstatic.net/GGeLvYQE.png,https://stackoverflow.com/questions/79235964/vscode-intellisense-not-working-in-jsx-react,2024-11-29 00:44:04,1969-12-31 19:00:00,Not specified,1,"['javascript', 'reactjs', 'visual-studio-code', 'vscode-extensions', 'vscode-snippets']",,"{'answer_id': 79236161, 'body': '<p>This is because intellisense doesn\'t know what the variable ""event"" is. If you define your function where the variable is instantiated (in the case of a button, the onClick), javascript will have the typing and know what it can autocomplete.</p>\n\n<p>That said, your jsx would get kind of cluttered. To get around that, you have 2 options:</p>\n<ol>\n<li>Convert your project to Typescript. By doing this, you would define your function parameter to be a click event, and then intellisense knows how it can autocomplete</li>\n<li>JsDoc. If converting your code/project to typescript is out of scope, you can get around that with a JsDoc comment that indicates the parameter\'s type (follow the images below). By typing <code>/**</code> you will be prompted to auto-generate a JsDoc comment. Press tab. Then, you need to define your parameter\'s type. To figure out your type, you can start to declare an inline function in your jsx, then copy and past the type into your JsDoc comment. From there, intellisense knows what\'s what! As an added benefit, you can then also see your comments in places where your function is implemented! There are all sorts of other neat tags you can use with jsdocs to make your comments more helpful. <a href=""https://jsdoc.app/"" rel=""nofollow noreferrer"">Take a look at this website</a>!</li>\n</ol>', 'score': 3, 'creation_date': '2024-11-29 02:21:41', 'last_activity_date': '2024-11-29 02:21:41'}",YES
79223478,ERA5 Pressure Values on Theta Levels,"<p>How do I interpret the Pressure values in this dataset? I downloaded ERA5 Potential Vorticity and Pressure(Monthly means of Daily means, analysis, Potential Temperature levels). The pressure data doesn’t make sense to me. Please see the attached image. The potential vorticity data makes sense. It is a 2D grid with the same shape as the lats/lons. But the pressure data is 1D with a length that doesn’t match anything I can think of. Any advice? Thanks!</p>

<p>Download request:</p>
<pre>#!/usr/bin/env python
import cdsapi

c = cdsapi.Client()

c.retrieve(""reanalysis-era5-complete"", {
    ""class"": ""ea"",
    ""date"": ""20200101/20200201/20200301/20200401/20200501/20200601/20200701/20200801/20200901/20201001/20201101/20201201/20210101/20210201/20210301/20210401/20210501/20210601/20210701/20210801/20210901/20211001/20211101/20211201/20220101/20220201/20220301/20220401/20220501/20220601/20220701/20220801/20220901/20221001/20221101/20221201/20230101/20230201/20230301/20230401/20230501/20230601/20230701/20230801/20230901/20231001/20231101/20231201/20240101/20240201/20240301/20240401/20240501/20240601/20240701/20240801"",
    ""expver"": ""1"",
    ""levelist"": ""265/275/285/300/315/320/330/350/370/395/430/475/530/600/700/850"",
    ""levtype"": ""pt"",
    ""param"": ""54.128/60.128"",
    ""stream"": ""moda"",
    ""type"": ""an""
}, ""output"")</pre>",https://i.sstatic.net/YjfAC6mx.jpg,https://stackoverflow.com/questions/79223478/era5-pressure-values-on-theta-levels,2024-11-25 09:39:23,1969-12-31 19:00:00,Not specified,1,"['python', 'grib', 'era5', 'pygrib', 'cds.copernicus']",,"{'answer_id': 79225426, 'body': '<p>So if you convert your grib file to netcdf like this</p>\n<pre>cdo -f nc4 copy test.grb test.nc4</pre>\n<p>and look at the header with ncdump</p>\n<pre>ncdump -h test.nc4</pre>\n<p>you will see that the PV field (var60) is retrieved on an unstructured reduced Gaussian grid and the pressure field (var54) is a spectral field, that\'s why you have the zeros as these are the spectral coefficients.</p>\n<pre>float var54(time, lev, nsp, nc2) ;\n    var54:table = 128 ;\n    var54:CDI_grid_type = ""spectral"" ;\n    var54:axis = ""TZ--"" ;\n    var54:truncation = 639 ;\nfloat var60(time, lev, rgrid) ;\n    var60:table = 128 ;\n    var60:CDI_grid_type = ""gaussian_reduced"" ;\n    var60:CDI_grid_num_LPE = 320 ;\n    var60:CDI_grid_latitudes = ""lat"" ;\n    var60:CDI_grid_reduced_points = ""reduced_points"" ;</pre>\n<p>This makes conversion to a regular grid problematic with cdo, you can do this with eccodes though.</p>\n<p>However, a far easier solution is to simply request a regular lat-lon grid in the original retrieval, and let MARS handle the interpolation for you. You can do this with the keyword ""grid"", like this (I also use the format keyword to get the file directly as netcdf, but of course you can stay with grib if you prefer).</p>\n<pre>#!/usr/bin/env python\nimport cdsapi\n\nc = cdsapi.Client()\n\nc.retrieve(""reanalysis-era5-complete"", {\n    ""class"": ""ea"",\n    ""date"": ""20200101"",\n    ""expver"": ""1"",\n    ""levelist"": ""265/275/285/300/315/320/330/350/370/395/430/475/530/600/700/850"",\n    ""levtype"": ""pt"",\n    ""param"": ""54.128/60.128"",\n    ""stream"": ""moda"",\n    ""type"": ""an"",\n    ""grid"": ""F128"",\n    ""format"":""netcdf""\n}, ""test2.nc"")</pre>\n<p>This retrieves the data directly on a regular lat-lon grid.</p>\n<p>My test2.nc file now has these dimensions:</p>\n<pre>longitude = 512 ;\nlatitude = 256 ;\ntheta = 16 ;</pre>\n<p>And here are my regular-gridded field headers for the two variables:</p>\n<pre>float pres(theta, latitude, longitude)\nfloat pv(theta, latitude, longitude)</pre>\n<p>I used a low resolution 128 grid here, but you can select others. See the WIKI for the grid options.</p>', 'score': 3, 'creation_date': '2024-11-26 00:28:38', 'last_activity_date': '2024-11-27 04:37:29'}",YES
79222793,Allow $var in Monaco Editor for sass file,"<p>I'm using the Monaco editor to edit some sass file.</p>
<p>I have some variables within but Monaco gives me an error : property value expectedcss(css-propertyvalueexpected)</p>

<p>Every line after my variable is on error. So far my only choices as I'm aware of is either to block all errors or leave the like this (knowing my file is working). Just blocking the css-propertyvalueexpected errors won't do good since the lines after are still on error.</p>
<p>I tried something like border-color: var(""palette-secondary""), and while Monaco isn't showing any error, my variable is not working anymore.</p>
<p>How do you manage to instanciate variable for Sass in Monaco editor without getting errors ?</p>",https://i.sstatic.net/f5O70gt6.png,https://stackoverflow.com/questions/79222793/allow-var-in-monaco-editor-for-sass-file,2024-11-25 06:13:32,1969-12-31 19:00:00,Not specified,0,"['sass', 'monaco-editor', 'monarch']",,"{'answer_id': 79223282, 'body': '<p>Found a workaround by declaring it as a variable :</p>\n<p>:root{ --palette-secondary: #{$palette-secondary}; } .container { box-shadow: none; border: solid 1px; border-color: var(--palette-secondary); margin:0px; border-radius: 0.9rem; }</p>', 'score': 0, 'creation_date': '2024-11-25 08:40:31', 'last_activity_date': '2024-11-25 08:40:31'}",YES
79219211,Matplotlib polar chart not showing all xy-ticks,"<p>Issue 1: The x-ticks (pie pieces) aren't ordered from 0 to 24 (my bad, should be 1)</p>
<p>Issue 2: all y-ticks (rings) aren't showing</p>
<p>Issue 3: Someone seems to have eaten a part of the polar chart ...</p>
<p>I expect to see 31 rings, and 24 ""pie pieces"".</p>",https://i.sstatic.net/TDRUWHJj.png,https://stackoverflow.com/questions/79219211/matplotlib-polar-chart-not-showing-all-xy-ticks,2024-11-23 21:13:11,1969-12-31 19:00:00,Not specified,1,"['python', 'matplotlib', 'visualization', 'polar-coordinates']",,"{'answer_id': 79219273, 'body': '<pre class=""lang-py prettyprint-override"">import matplotlib.pyplot as plt\nimport numpy as np\n\nfig = plt.figure()\n\nax = fig.add_subplot(111, projection=\'polar\')\n\nax.set_xticks(np.arange(1, 25) * np.pi / 12) \nax.set_xticklabels([str(number) for number in range(1, 25)])\n\nax.set_yticks(range(1, 32)) \nax.set_yticklabels([str(number) for number in range(1, 32)])\n\nax.grid(True)\n\nax.scatter(np.pi / 12 * 24, 31)  \n\nax.set_ylim(0, 32)\n\nplt.show()</pre>', 'score': 1, 'creation_date': '2024-11-23 22:23:41', 'last_activity_date': '2024-11-24 00:26:19'}",YES
79167189,ACC Recipients - Who? What? Where? When? How?,"<p>In working with contracts and main-contracts endpoints, I am seeing recipients appear in the API response, however, I cannot seem to populate it with information. This value is not mentioned anywhere in the APS documents - not listed as a value in the response body for either of these endpoints, yet it exists.</p>
<p>I have sent a contract to actual people and it continues to remain null. When/where/how does this get populated? With what does it populated - array of objects? array of strings?</p>",https://i.sstatic.net/W2fmH9wX.png,https://stackoverflow.com/questions/79167189/acc-recipients-who-what-where-when-how,2024-11-07 10:44:32,1969-12-31 19:00:00,Not specified,-1,"['autodesk-forge', 'autodesk-construction-cloud']",,"{'answer_id': 79212704, 'body': '<p>You got it, the recipients should be Not relevant, should not be used by public. I reported it back to our engineering team, we will get this fixed.</p>', 'score': 0, 'creation_date': '2024-11-21 14:39:57', 'last_activity_date': '2024-11-21 14:39:57'}",YES
79205587,How to better align contents within a ZStack?,"<p>currently learning Swift and attempting to recreate a simple banking app with SwiftUI. I'd like to know if you can align contents inside a ZStack in regards to the component behind it.</p>
<p>In this instance, I have the text over the white rectangle. When I add spacers or padding, it uses the edges of the screen to align, rather than the edges of the rectangle in which it sits on top of. Is there a way to use the background component as the alignment instead? Other than extracting my current code to be it's own view via a refactor, is there a different way to go about placing items on top of one another that is more efficient?</p>
<p>Oh, also, I can't seem to get the background to cover the screen no matter where I put it. Help there would also be appreciated. Thanks!</p>",https://i.sstatic.net/oJNgsL3A.png,https://stackoverflow.com/questions/79205587/how-to-better-align-contents-within-a-zstack,2024-11-19 21:03:59,2024-11-20 22:21:03,Not suitable for this site,-2,"['swift', 'swiftui']",,"{'answer_id': 79206630, 'body': '<p>Keep in mind these basic rules of SwiftUI layout:</p>\n<ol>\n<li><p>The size of a container (such as an HStack, VStack or ZStack) is determined by its contents.</p>\n</li>\n<li><p>Some views are greedy and consume as much space as possible. This includes all types of Color and Shape, and of course Spacer.</p>\n</li>\n<li><p>If you apply a .frame modifier to a view (any view) then you are forcing it to fit within the size you specify. Sometimes you may be constraining it to fit within a smaller size, other times you may be enlarging it.</p>\n</li>\n</ol>\n<p>In your example, you are using a white RoundedRectangle as the base for the view. By default, a shape like this will consume as much space as possible (see point 2 above). You are constraining it to a height of 100 by setting a .frame (ref. point 3 above).</p>\n<p>Although the HStack (with the VStack and the text) and the RoundedRectangle are both contained inside the same ZStack, they are unrelated. So the size of the HStack is not in any way impacted by the height of the RoundedRectangle, and vice versa.</p>\n<p>If you are building a view with multiple layers, where one view should remain within the bounds of another view, it works well to use .overlay or .background for the dependent layer. An overlay layer and a background layer will adopt the frame of the view they are applied to.</p>\n<p>So taking your example, if you want the text container to stay within the bounds of the RoundedRectangle then you could apply it as an overlay:</p>\n<pre class=""lang-swift prettyprint-override"">var body: some View {\n    RoundedRectangle(cornerRadius: 8)\n        .fill(.white)\n        .frame(height: 100)\n        .overlay {\n            HStack {\n                VStack(alignment: .leading) {\n                    // ...\n                }\n                .padding(30)\n                Spacer()\n            }\n        }\n        .padding()\n        .background(.black)\n    }</pre>\n\n<p>The order of modifiers is important. In the case here, the padding has been added to the RoundedRectangle after the .overlay, so the space on the left side of the text will be 30 (as this is the size of the padding being applied to the VStack). If the padding on the rounded rectangle would be added before the overlay, the padding of the text would apply from the outer frame (with black background). In this case, the space on the left of the text would be reduced by the padding amount.</p>\n<hr/>\n<p>If in fact you want it to work the other way, with the RoundedRectangle staying within the bounds of the text container, then you can add the RoundedRectangle in the background. It is no longer necessary to set a fixed height on the RoundedRectangle, because the background layer will adopt the frame of the view it is applied to (as explained above):</p>\n<pre class=""lang-swift prettyprint-override"">var body: some View {\n    HStack {\n        // ...\n    }\n    .background {\n        RoundedRectangle(cornerRadius: 8)\n            .fill(.white)\n    }\n    .padding()\n    .background(.black)\n}</pre>\n\n<p>You will notice that this version has more height, because the padding of 30 around the VStack is also having an impact top and bottom. This version will also change size automatically if the text needs to wrap, or if the user changes the text size on their device.</p>\n<hr/>\n<p>You were also asking, how to make the black background cover the full screen. Since it being applied as .background to a view, the view itself needs to fill the screen. So you just need to set a frame with maxWidth: .infinity, maxHeight: .infinity on the content, before adding the black background:</p>\n<pre class=""lang-swift prettyprint-override"">RoundedRectangle(cornerRadius: 8) // or HStack, for the second case\n    // ...\n    .padding()\n    .frame(maxWidth: .infinity, maxHeight: .infinity) // 👈 here\n    .background(.black)</pre>\n<p>Doing it this way, even the safe areas will be black too. This is because background(_:ignoresSafeAreaEdges:) ignores the safe area edges by default. See this answer for more explanation.</p>', 'score': 1, 'creation_date': '2024-11-20 04:47:05', 'last_activity_date': '2024-11-20 10:05:36'}",YES
79200235,What is &#39;effect&#39; on Vue computed properties,"<p>If I inspect a computed property in Vue 2.7, I can see that, besides the well-known .value property, there's also .effect. I wasn't able to find any information about it, except that it's deprecated in Vue 3. Does anybody know why it was needed and what its use was? Why has it become deprecated? I'd also appreciate, if somebody shares a link to the page where this property would be documented.</p>",https://i.sstatic.net/7oVb3W6e.png,https://stackoverflow.com/questions/79200235/what-is-effect-on-vue-computed-properties,2024-11-18 09:01:50,1969-12-31 19:00:00,Not specified,1,"['vue.js', 'vuejs2', 'vue-composition-api']",,"{'answer_id': 79203387, 'body': ""<p>It's an undocumented API for internal purposes that contains a watcher that updates the computed value:</p>\n<blockquote>\n<p>some libs rely on the presence effect for checking computed refs from normal refs, but the implementation doesn't matter</p>\n</blockquote>\n<p>This seems plausible, because in Vue 3 computed and other special kinds of refs have internal properties that make them different from regular refs, but they don't exist in Vue 2 reactivity API.</p>\n<p>In Vue itself, it's used for testing.</p>"", 'score': 1, 'creation_date': '2024-11-19 07:15:10', 'last_activity_date': '2024-11-19 07:15:10'}",YES
